"","x"
"2442",-1
"2443",0
"2444",0
"2445",1
"2446",1
"2447",0
"2448",0
"2449",0
"2450",2
"2451",1
"2452",-1
"2453",0
"2454",1
"2455",0
"2456",1
"2457",0
"2458",0
"2459",0
"2460",-1
"2461",2
"2462",1
"2463",0
"2464",1
"2465",1
"2466",2
"2467",1
"2468",0
"2469",0
"2470",3
"2471",0
"2472",1
"2473",0
"2474",1
"2475",0
"2476",1
"2477",1
"2478",1
"2479",-1
"2480",0
"2481",0
"2482",0
"2483",1
"2484",0
"2485",-1
"2486",0
"2487",0
"2488",1
"2489",0
"2490",-1
"2491",0
"2492",0
"2493",1
"2494",1
"2495",1
"2496",0
"2497",0
"2498",0
"2499",0
"2500",1
"2501",-1
"2502",0
"2503",0
"2504",1
"2505",1
"2506",0
"2507",1
"2508",0
"2509",0
"2510",1
"2511",1
"2512",-1
"2513",0
"2514",1
"2515",0
"2516",1
"2517",0
"2518",-1
"2519",1
"2520",0
"2521",0
"2522",0
"2523",1
"2524",0
"2525",1
"2526",0
"2527",1
"2528",0
"2529",1
"2530",0
"2531",0
"2532",0
"2533",1
"2534",1
"2535",0
"2536",2
"2537",0
"2538",0
"2539",1
"2540",0
"2541",0
"2542",0
"2543",0
"2544",1
"2545",1
"2546",-1
"2547",0
"2548",1
"2549",2
"2550",1
"2551",3
"2552",0
"2553",1
"2554",1
"2555",0
"2556",0
"2557",1
"2558",0
"2559",2
"2560",0
"2561",1
"2562",2
"2563",0
"2564",1
"2565",0
"2566",2
"2567",-1
"2568",1
"2569",1
"2570",0
"2571",0
"2572",0
"2573",0
"2574",0
"2575",0
"2576",0
"2577",0
"2578",0
"2579",1
"2580",0
"2581",1
"2582",0
"2583",0
"2584",1
"2585",0
"2586",0
"2587",1
"2588",0
"2589",1
"2590",0
"2591",0
"2592",5
"2593",0
"2594",0
"2595",0
"2596",0
"2597",0
"2598",2
"2599",1
"2600",0
"2601",0
"2602",0
"2603",1
"2604",0
"2605",0
"2606",-2
"2607",0
"2608",1
"2609",0
"2610",-1
"2611",0
"2612",0
"2613",0
"2614",0
"2615",0
"2616",0
"2617",0
"2618",1
"2619",-1
"2620",4
"2621",1
"2622",1
"2623",-1
"2624",0
"2625",1
"2626",4
"2627",0
"2628",1
"2629",1
"2630",0
"2631",2
"2632",1
"2633",0
"2634",0
"2635",0
"2636",0
"2637",0
"2638",2
"2639",1
"2640",0
"2641",0
"2642",0
"2643",-1
"2644",1
"2645",-2
"2646",-1
"2647",0
"2648",2
"2649",0
"2650",-1
"2651",0
"2652",0
"2653",0
"2654",0
"2655",1
"2656",-2
"2657",0
"2658",-1
"2659",0
"2660",1
"2661",-1
"2662",1
"2663",0
"2664",0
"2665",1
"2666",0
"2667",0
"2668",1
"2669",1
"2670",0
"2671",0
"2672",0
"2673",0
"2674",0
"2675",1
"2676",1
"2677",0
"2678",1
"2679",0
"2680",0
"2681",0
"2682",0
"2683",-1
"2684",-1
"2685",0
"2686",0
"2687",1
"2688",1
"2689",0
"2690",1
"2691",0
"2692",2
"2693",1
"2694",3
"2695",0
"2696",0
"2697",1
"2698",1
"2699",0
"2700",0
"2701",0
"2702",0
"2703",0
"2704",-2
"2705",1
"2706",0
"2707",0
"2708",1
"2709",-1
"2710",0
"2711",0
"2712",1
"2713",1
"2714",1
"2715",0
"2716",-1
"2717",0
"2718",2
"2719",1
"2720",0
"2721",2
"2722",3
"2723",0
"2724",0
"2725",0
"2726",2
"2727",1
"2728",1
"2729",3
"2730",-1
"2731",0
"2732",-1
"2733",0
"2734",0
"2735",0
"2736",0
"2737",1
"2738",0
"2739",0
"2740",0
"2741",4
"2742",0
"2743",1
"2744",0
"2745",0
"2746",0
"2747",1
"2748",0
"2749",-1
"2750",3
"2751",0
"2752",-1
"2753",2
"2754",1
"2755",0
"2756",-1
"2757",-1
"2758",0
"2759",-1
"2760",0
"2761",-1
"2762",3
"2763",1
"2764",0
"2765",0
"2766",-3
"2767",0
"2768",0
"2769",-2
"2770",1
"2771",0
"2772",0
"2773",1
"2774",1
"2775",1
"2776",1
"2777",0
"2778",0
"2779",1
"2780",0
"2781",2
"2782",-1
"2783",1
"2784",0
"2785",0
"2786",0
"2787",1
"2788",3
"2789",-3
"2790",0
"2791",1
"2792",0
"2793",-2
"2794",1
"2795",0
"2796",0
"2797",0
"2798",1
"2799",0
"2800",1
"2801",0
"2802",0
"2803",-1
"2804",0
"2805",-1
"2806",1
"2807",-1
"2808",1
"2809",2
"2810",1
"2811",1
"2812",0
"2813",0
"2814",0
"2815",1
"2816",0
"2817",0
"2818",0
"2819",0
"2820",-1
"2821",0
"2822",0
"2823",-1
"2824",-3
"2825",0
"2826",1
"2827",1
"2828",2
"2829",0
"2830",1
"2831",0
"2832",0
"2833",0
"2834",3
"2835",0
"2836",2
"2837",-1
"2838",1
"2839",1
"2840",0
"2841",0
"2842",3
"2843",0
"2844",0
"2845",0
"2846",3
"2847",1
"2848",-1
"2849",0
"2850",0
"2851",1
"2852",0
"2853",0
"2854",0
"2855",0
"2856",1
"2857",0
"2858",0
"2859",1
"2860",1
"2861",0
"2862",0
"2863",1
"2864",1
"2865",0
"2866",1
"2867",2
"2868",-1
"2869",0
"2870",0
"2871",0
"2872",0
"2873",0
"2874",-1
"2875",-1
"2876",0
"2877",1
"2878",0
"2879",1
"2880",0
"2881",2
"2882",1
"2883",-1
"2884",0
"2885",0
"2886",2
"2887",0
"2888",-2
"2889",-2
"2890",1
"2891",1
"2892",-1
"2893",3
"2894",1
"2895",0
"2896",0
"2897",0
"2898",0
"2899",1
"2900",0
"2901",0
"2902",4
"2903",2
"2904",1
"2905",2
"2906",0
"2907",0
"2908",-1
"2909",1
"2910",0
"2911",0
"2912",-1
"2913",-1
"2914",0
"2915",1
"2916",-1
"2917",0
"2918",-1
"2919",0
"2920",1
"2921",1
"2922",0
"2923",1
"2924",0
"2925",1
"2926",2
"2927",0
"2928",1
"2929",1
"2930",1
"2931",0
"2932",1
"2933",0
"2934",1
"2935",1
"2936",0
"2937",1
"2938",1
"2939",1
"2940",4
"2941",1
"2942",1
"2943",0
"2944",3
"2945",0
"2946",-1
"2947",2
"2948",1
"2949",-1
"2950",0
"2951",1
"2952",0
"2953",1
"2954",1
"2955",-3
"2956",0
"2957",0
"2958",0
"2959",1
"2960",2
"2961",0
"2962",1
"2963",1
"2964",-1
"2965",1
"2966",-1
"2967",1
"2968",0
"2969",0
"2970",1
"2971",0
"2972",0
"2973",2
"2974",-1
"2975",0
"2976",0
"2977",1
"2978",0
"2979",2
"2980",1
"2981",-1
"2982",-1
"2983",0
"2984",1
"2985",0
"2986",1
"2987",1
"2988",0
"2989",0
"2990",0
"2991",1
"2992",2
"2993",1
"2994",0
"2995",-1
"2996",1
"2997",1
"2998",0
"2999",0
"3000",3
"3001",0
"3002",0
"3003",1
"3004",0
"3005",3
"3006",-1
"3007",2
"3008",1
"3009",0
"3010",1
"3011",0
"3012",0
"3013",1
"3014",0
"3015",2
"3016",0
"3017",0
"3018",1
"3019",-1
"3020",1
"3021",-1
"3022",-1
"3023",1
"3024",-1
"3025",-3
"3026",0
"3027",2
"3028",1
"3029",1
"3030",2
"3031",0
"3032",0
"3033",1
"3034",0
"3035",0
"3036",0
"3037",0
"3038",2
"3039",1
"3040",2
"3041",0
"3042",1
"3043",0
"3044",0
"3045",1
"3046",1
"3047",-1
"3048",1
"3049",0
"3050",1
"3051",0
"3052",-1
"3053",0
"3054",1
"3055",1
"3056",-1
"3057",0
"3058",0
"3059",0
"3060",0
"3061",2
"3062",0
"3063",0
"3064",0
"3065",1
"3066",0
"3067",1
"3068",1
"3069",1
"3070",3
"3071",2
"3072",1
"3073",0
"3074",1
"3075",0
"3076",0
"3077",0
"3078",0
"3079",1
"3080",-1
"3081",0
"3082",-1
"3083",2
"3084",1
"3085",0
"3086",0
"3087",0
"3088",0
"3089",0
"3090",3
"3091",0
"3092",0
"3093",0
"3094",0
"3095",0
"3096",-1
"3097",0
"3098",0
"3099",0
"3100",0
"3101",1
"3102",0
"3103",0
"3104",0
"3105",0
"3106",1
"3107",2
"3108",0
"3109",3
"3110",0
"3111",1
"3112",1
"3113",-2
"3114",0
"3115",-1
"3116",1
"3117",0
"3118",0
"3119",0
"3120",0
"3121",0
"3122",2
"3123",1
"3124",1
"3125",-1
"3126",1
"3127",-1
"3128",-1
"3129",-1
"3130",0
"3131",0
"3132",0
"3133",0
"3134",0
"3135",0
"3136",0
"3137",0
"3138",0
"3139",0
"3140",0
"3141",2
"3142",0
"3143",-5
"3144",1
"3145",1
"3146",0
"3147",0
"3148",2
"3149",0
"3150",2
"3151",2
"3152",0
"3153",-1
"3154",3
"3155",1
"3156",-1
"3157",0
"3158",0
"3159",0
"3160",1
"3161",0
"3162",1
"3163",0
"3164",0
"3165",1
"3166",2
"3167",-1
"3168",0
"3169",0
"3170",-1
"3171",1
"3172",1
"3173",1
"3174",1
"3175",1
"3176",1
"3177",-1
"3178",0
"3179",1
"3180",1
"3181",0
"3182",1
"3183",0
"3184",1
"3185",0
"3186",0
"3187",0
"3188",0
"3189",-1
"3190",1
"3191",1
"3192",1
"3193",0
"3194",1
"3195",2
"3196",1
"3197",-1
"3198",2
"3199",2
"3200",3
"3201",1
"3202",2
"3203",-1
"3204",0
"3205",2
"3206",1
"3207",1
"3208",1
"3209",-1
"3210",0
"3211",0
"3212",1
"3213",0
"3214",1
"3215",0
"3216",2
"3217",0
"3218",2
"3219",2
"3220",-1
"3221",3
"3222",0
"3223",2
"3224",2
"3225",0
"3226",1
"3227",1
"3228",0
"3229",-1
"3230",0
"3231",0
"3232",-1
"3233",2
"3234",0
"3235",1
"3236",1
"3237",3
"3238",0
"3239",1
"3240",0
"3241",-1
"3242",0
"3243",1
"3244",1
"3245",0
"3246",2
"3247",1
"3248",2
"3249",1
"3250",0
"3251",1
"3252",-1
"3253",0
"3254",1
"3255",0
"3256",-1
"3257",0
"3258",0
"3259",-1
"3260",0
"3261",-1
"3262",1
"3263",0
"3264",3
"3265",-1
"3266",-1
"3267",0
"3268",0
"3269",1
"3270",1
"3271",0
"3272",-2
"3273",1
"3274",1
"3275",-1
"3276",0
"3277",0
"3278",0
"3279",0
"3280",0
"3281",0
"3282",5
"3283",0
"3284",2
"3285",1
"3286",2
"3287",0
"3288",0
"3289",0
"3290",1
"3291",0
"3292",2
"3293",1
"3294",1
"3295",0
"3296",1
"3297",2
"3298",1
"3299",-1
"3300",2
"3301",0
"3302",-3
"3303",0
"3304",1
"3305",-2
"3306",0
"3307",2
"3308",0
"3309",0
"3310",0
"3311",1
"3312",1
"3313",0
"3314",0
"3315",-1
"3316",-1
"3317",0
"3318",0
"3319",-3
"3320",1
"3321",0
"3322",0
"3323",0
"3324",1
"3325",0
"3326",-2
"3327",0
"3328",0
"3329",1
"3330",0
"3331",0
"3332",1
"3333",0
"3334",0
"3335",0
"3336",3
"3337",-1
"3338",0
"3339",-1
"3340",-1
"3341",1
"3342",0
"3343",2
"3344",0
"3345",1
"3346",1
"3347",0
"3348",0
"3349",0
"3350",-1
"3351",4
"3352",0
"3353",2
"3354",0
"3355",2
"3356",1
"3357",1
"3358",0
"3359",-1
"3360",0
"3361",0
"3362",0
"3363",0
"3364",1
"3365",0
"3366",1
"3367",0
"3368",1
"3369",0
"3370",0
"3371",0
"3372",-1
"3373",1
"3374",1
"3375",1
"3376",0
"3377",0
"3378",0
"3379",0
"3380",0
"3381",1
"3382",1
"3383",-1
"3384",-1
"3385",0
"3386",1
"3387",0
"3388",2
"3389",2
"3390",0
"3391",1
"3392",0
"3393",0
"3394",3
"3395",0
"3396",0
"3397",1
"3398",-1
"3399",0
"3400",1
"3401",1
"3402",1
"3403",0
"3404",1
"3405",-1
"3406",0
"3407",1
"3408",0
"3409",0
"3410",2
"3411",-2
"3412",0
"3413",-2
"3414",0
"3415",-1
"3416",1
"3417",-1
"3418",0
"3419",0
"3420",1
"3421",-1
"3422",0
"3423",2
"3424",0
"3425",0
"3426",-1
"3427",-1
"3428",1
"3429",-1
"3430",0
"3431",1
"3432",1
"3433",0
"3434",0
"3435",1
"3436",3
"3437",1
"3438",1
"3439",0
"3440",0
"3441",3
"3442",1
"3443",-1
"3444",1
"3445",4
"3446",1
"3447",0
"3448",2
"3449",0
"3450",2
"3451",1
"3452",0
"3453",-1
"3454",2
"3455",0
"3456",0
"3457",0
"3458",0
"3459",1
"3460",1
"3461",2
"3462",1
"3463",3
"3464",2
"3465",0
"3466",0
"3467",0
"3468",1
"3469",0
"3470",1
"3471",0
"3472",0
"3473",1
"3474",0
"3475",2
"3476",0
"3477",2
"3478",0
"3479",2
"3480",0
"3481",2
"3482",1
"3483",0
"3484",-1
"3485",0
"3486",0
"3487",0
"3488",0
"3489",0
"3490",0
"3491",1
"3492",1
"3493",0
"3494",0
"3495",2
"3496",0
"3497",0
"3498",-1
"3499",0
"3500",1
"3501",0
"3502",0
"3503",1
"3504",0
"3505",0
"3506",2
"3507",1
"3508",1
"3509",1
"3510",0
"3511",0
"3512",0
"3513",1
"3514",1
"3515",1
"3516",0
"3517",-1
"3518",-2
"3519",-2
"3520",0
"3521",1
"3522",0
"3523",0
"3524",1
"3525",0
"3526",0
"3527",0
"3528",-1
"3529",1
"3530",0
"3531",0
"3532",1
"3533",3
"3534",0
"3535",0
"3536",0
"3537",0
"3538",0
"3539",0
"3540",-1
"3541",0
"3542",3
"3543",2
"3544",2
"3545",0
"3546",1
"3547",0
"3548",1
"3549",0
"3550",0
"3551",0
"3552",0
"3553",1
"3554",0
"3555",0
"3556",-1
"3557",-1
"3558",2
"3559",0
"3560",0
"3561",0
"3562",0
"3563",2
"3564",-1
"3565",1
"3566",1
"3567",1
"3568",1
"3569",-1
"3570",1
"3571",2
"3572",1
"3573",1
"3574",0
"3575",0
"3576",1
"3577",-1
"3578",1
"3579",-1
"3580",0
"3581",0
"3582",0
"3583",0
"3584",3
"3585",-2
"3586",-1
"3587",2
"3588",-3
"3589",1
"3590",-1
"3591",1
"3592",0
"3593",0
"3594",0
"3595",0
"3596",0
"3597",1
"3598",2
"3599",1
"3600",1
"3601",1
"3602",1
"3603",0
"3604",-1
"3605",-2
"3606",0
"3607",0
"3608",2
"3609",2
"3610",0
"3611",1
"3612",0
"3613",0
"3614",2
"3615",2
"3616",1
"3617",2
"3618",2
"3619",2
"3620",-1
"3621",1
"3622",0
"3623",0
"3624",0
"3625",0
"3626",-1
"3627",0
"3628",1
"3629",1
"3630",0
"3631",-1
"3632",-5
"3633",0
"3634",1
"3635",-1
"3636",1
"3637",2
"3638",-1
"3639",-1
"3640",-2
"3641",0
"3642",1
"3643",4
"3644",0
"3645",0
"3646",0
"3647",1
"3648",0
"3649",1
"3650",-1
"3651",1
"3652",1
"3653",2
"3654",0
"3655",1
"3656",0
"3657",1
"3658",1
"3659",0
"3660",2
"3661",0
"3662",2
"3663",-1
"3664",0
"3665",1
"3666",0
"3667",0
"3668",0
"3669",0
"3670",0
"3671",-1
"3672",1
"3673",1
"3674",1
"3675",-1
"3676",1
"3677",0
"3678",0
"3679",1
"3680",-1
"3681",2
"3682",3
"3683",1
"3684",1
"3685",2
"3686",0
"3687",0
"3688",2
"3689",-2
"3690",0
"3691",-3
"3692",1
"3693",1
"3694",1
"3695",-1
"3696",0
"3697",1
"3698",0
"3699",1
"3700",1
"3701",0
"3702",1
"3703",0
"3704",-1
"3705",1
"3706",0
"3707",0
"3708",0
"3709",1
"3710",1
"3711",2
"3712",0
"3713",0
"3714",0
"3715",0
"3716",0
"3717",-1
"3718",2
"3719",1
"3720",-1
"3721",0
"3722",-2
"3723",0
"3724",-3
"3725",-2
"3726",1
"3727",0
"3728",2
"3729",0
"3730",-1
"3731",1
"3732",1
"3733",0
"3734",0
"3735",-1
"3736",1
"3737",0
"3738",0
"3739",0
"3740",-1
"3741",2
"3742",3
"3743",1
"3744",0
"3745",0
"3746",1
"3747",1
"3748",2
"3749",-1
"3750",-2
"3751",0
"3752",0
"3753",0
"3754",0
"3755",3
"3756",0
"3757",0
"3758",0
"3759",0
"3760",3
"3761",0
"3762",0
"3763",0
"3764",0
"3765",0
"3766",3
"3767",-1
"3768",0
"3769",0
"3770",0
"3771",0
"3772",2
"3773",2
"3774",2
"3775",0
"3776",0
"3777",2
"3778",0
"3779",1
"3780",0
"3781",0
"3782",1
"3783",-1
"3784",1
"3785",1
"3786",-2
"3787",0
"3788",-1
"3789",1
"3790",0
"3791",2
"3792",1
"3793",1
"3794",0
"3795",0
"3796",3
"3797",-1
"3798",0
"3799",0
"3800",0
"3801",-1
"3802",0
"3803",1
"3804",0
"3805",3
"3806",0
"3807",0
"3808",1
"3809",0
"3810",0
"3811",1
"3812",0
"3813",1
"3814",0
"3815",2
"3816",0
"3817",3
"3818",2
"3819",-2
"3820",0
"3821",1
"3822",0
"3823",0
"3824",0
"3825",1
"3826",0
"3827",4
"3828",-1
"3829",0
"3830",0
"3831",0
"3832",-1
"3833",1
"3834",0
"3835",0
"3836",2
"3837",0
"3838",-1
"3839",0
"3840",1
"3841",0
"3842",1
"3843",-1
"3844",0
"3845",1
"3846",1
"3847",1
"3848",0
"3849",1
"3850",0
"3851",0
"3852",0
"3853",0
"3854",-1
"3855",-1
"3856",0
"3857",1
"3858",5
"3859",-2
"3860",2
"3861",0
"3862",3
"3863",1
"3864",0
"3865",1
"3866",0
"3867",0
"3868",-1
"3869",0
"3870",1
"3871",1
"3872",-1
"3873",0
"3874",0
"3875",0
"3876",0
"3877",-1
"3878",0
"3879",1
"3880",0
"3881",2
"3882",1
"3883",1
"3884",0
"3885",3
"3886",1
"3887",-1
"3888",0
"3889",0
"3890",0
"3891",1
"3892",-3
"3893",1
"3894",0
"3895",1
"3896",3
"3897",0
"3898",0
"3899",1
"3900",1
"3901",0
"3902",0
"3903",-1
"3904",1
"3905",0
"3906",2
"3907",0
"3908",1
"3909",1
"3910",1
"3911",0
"3912",0
"3913",3
"3914",1
"3915",0
"3916",1
"3917",1
"3918",0
"3919",-1
"3920",0
"3921",-1
"3922",0
"3923",1
"3924",2
"3925",1
"3926",0
"3927",-1
"3928",-2
"3929",0
"3930",1
"3931",2
"3932",0
"3933",0
"3934",1
"3935",0
"3936",2
"3937",1
"3938",0
"3939",0
"3940",0
"3941",1
"3942",1
"3943",0
"3944",1
"3945",2
"3946",1
"3947",1
"3948",1
"3949",0
"3950",1
"3951",-2
"3952",0
"3953",1
"3954",0
"3955",1
"3956",0
"3957",-1
"3958",1
"3959",0
"3960",1
"3961",-1
"3962",0
"3963",0
"3964",0
"3965",1
"3966",1
"3967",1
"3968",0
"3969",1
"3970",-1
"3971",0
"3972",0
"3973",2
"3974",0
"3975",2
"3976",0
"3977",-1
"3978",2
"3979",0
"3980",0
"3981",0
"3982",0
"3983",1
"3984",0
"3985",0
"3986",0
"3987",0
"3988",1
"3989",0
"3990",0
"3991",1
"3992",0
"3993",0
"3994",0
"3995",-1
"3996",1
"3997",1
"3998",2
"3999",1
"4000",1
"4001",0
"4002",0
"4003",0
"4004",1
"4005",1
"4006",0
"4007",0
"4008",1
"4009",-1
"4010",1
"4011",0
"4012",0
"4013",-1
"4014",2
"4015",2
"4016",1
"4017",0
"4018",0
"4019",0
"4020",2
"4021",0
"4022",-1
"4023",0
"4024",0
"4025",1
"4026",0
"4027",0
"4028",0
"4029",3
"4030",0
"4031",2
"4032",1
"4033",0
"4034",3
"4035",-1
"4036",-1
"4037",0
"4038",0
"4039",0
"4040",0
"4041",1
"4042",2
"4043",0
"4044",1
"4045",-1
"4046",0
"4047",1
"4048",1
"4049",1
"4050",1
"4051",1
"4052",0
"4053",1
"4054",2
"4055",-2
"4056",0
"4057",0
"4058",1
"4059",2
"4060",2
"4061",0
"4062",0
"4063",4
"4064",1
"4065",1
"4066",1
"4067",3
"4068",-1
"4069",1
"4070",1
"4071",0
"4072",-2
"4073",3
"4074",-2
"4075",0
"4076",0
"4077",0
"4078",0
"4079",0
"4080",-1
"4081",1
"4082",0
"4083",2
"4084",2
"4085",-1
"4086",1
"4087",-1
"4088",1
"4089",0
"4090",0
"4091",0
"4092",0
"4093",2
"4094",3
"4095",2
"4096",0
"4097",2
"4098",2
"4099",0
"4100",0
"4101",-1
"4102",0
"4103",0
"4104",0
"4105",2
"4106",0
"4107",1
"4108",2
"4109",0
"4110",1
"4111",0
"4112",0
"4113",3
"4114",1
"4115",0
"4116",0
"4117",1
"4118",-1
"4119",1
"4120",1
"4121",2
"4122",0
"4123",-1
"4124",0
"4125",0
"4126",3
"4127",0
"4128",0
"4129",0
"4130",0
"4131",1
"4132",0
"4133",1
"4134",2
"4135",2
"4136",1
"4137",0
"4138",0
"4139",0
"4140",0
"4141",0
"4142",0
"4143",0
"4144",0
"4145",1
"4146",1
"4147",1
"4148",-1
"4149",0
"4150",0
"4151",1
"4152",0
"4153",0
"4154",1
"4155",2
"4156",0
"4157",0
"4158",0
"4159",-1
"4160",0
"4161",1
"4162",0
"4163",1
"4164",-1
"4165",0
"4166",-2
"4167",0
"4168",0
"4169",0
"4170",1
"4171",0
"4172",0
"4173",0
"4174",0
"4175",1
"4176",0
"4177",0
"4178",0
"4179",0
"4180",0
"4181",1
"4182",1
"4183",0
"4184",0
"4185",0
"4186",0
"4187",0
"4188",0
"4189",0
"4190",1
"4191",-1
"4192",0
"4193",1
"4194",0
"4195",0
"4196",-2
"4197",1
"4198",2
"4199",0
"4200",0
"4201",0
"4202",0
"4203",0
"4204",1
"4205",1
"4206",0
"4207",0
"4208",2
"4209",1
"4210",-1
"4211",0
"4212",0
"4213",1
"4214",1
"4215",1
"4216",-1
"4217",0
"4218",1
"4219",-1
"4220",-1
"4221",3
"4222",0
"4223",-1
"4224",1
"4225",0
"4226",1
"4227",0
"4228",-1
"4229",1
"4230",2
"4231",0
"4232",1
"4233",1
"4234",1
"4235",-1
"4236",2
"4237",1
"4238",1
"4239",1
"4240",2
"4241",1
"4242",0
"4243",1
"4244",2
"4245",0
"4246",0
"4247",0
"4248",0
"4249",1
"4250",4
"4251",1
"4252",0
"4253",0
"4254",0
"4255",1
"4256",1
"4257",0
"4258",-2
"4259",0
"4260",0
"4261",0
"4262",0
"4263",2
"4264",3
"4265",0
"4266",-1
"4267",2
"4268",-1
"4269",0
"4270",-1
"4271",-1
"4272",0
"4273",-1
"4274",0
"4275",1
"4276",1
"4277",0
"4278",4
"4279",0
"4280",2
"4281",-1
"4282",0
"4283",-1
"4284",1
"4285",-1
"4286",1
"4287",0
"4288",-1
"4289",1
"4290",0
"4291",0
"4292",1
"4293",1
"4294",2
"4295",-1
"4296",3
"4297",1
"4298",0
"4299",0
"4300",0
"4301",-1
"4302",-1
"4303",4
"4304",0
"4305",0
"4306",-2
"4307",1
"4308",-2
"4309",-1
"4310",0
"4311",1
"4312",0
"4313",2
"4314",0
"4315",0
"4316",0
"4317",0
"4318",2
"4319",0
"4320",-1
"4321",1
"4322",0
"4323",-1
"4324",2
"4325",1
"4326",0
"4327",0
"4328",1
"4329",0
"4330",1
"4331",2
"4332",1
"4333",0
"4334",0
"4335",1
"4336",3
"4337",1
"4338",-1
"4339",1
"4340",-2
"4341",0
"4342",0
"4343",1
"4344",1
"4345",1
"4346",-1
"4347",1
"4348",1
"4349",0
"4350",2
"4351",1
"4352",1
"4353",0
"4354",0
"4355",1
"4356",1
"4357",0
"4358",-1
"4359",0
"4360",1
"4361",0
"4362",0
"4363",1
"4364",0
"4365",0
"4366",1
"4367",1
"4368",0
"4369",-1
"4370",0
"4371",0
"4372",2
"4373",0
"4374",0
"4375",-1
"4376",1
"4377",0
"4378",1
"4379",0
"4380",-1
"4381",0
"4382",1
"4383",0
"4384",0
"4385",-1
"4386",2
"4387",2
"4388",2
"4389",1
"4390",2
"4391",-1
"4392",1
"4393",-2
"4394",0
"4395",1
"4396",-1
"4397",2
"4398",0
"4399",0
"4400",1
"4401",-1
"4402",1
"4403",0
"4404",0
"4405",0
"4406",0
"4407",1
"4408",0
"4409",0
"4410",1
"4411",0
"4412",0
"4413",0
"4414",1
"4415",0
"4416",0
"4417",0
"4418",-2
"4419",0
"4420",1
"4421",0
"4422",1
"4423",0
"4424",-1
"4425",-1
"4426",0
"4427",0
"4428",0
"4429",0
"4430",1
"4431",0
"4432",0
"4433",1
"4434",-1
"4435",-4
"4436",1
"4437",0
"4438",0
"4439",0
"4440",0
"4441",1
"4442",0
"4443",0
"4444",-1
"4445",0
"4446",0
"4447",0
"4448",1
"4449",2
"4450",0
"4451",-1
"4452",2
"4453",0
"4454",1
"4455",-1
"4456",2
"4457",1
"4458",0
"4459",0
"4460",0
"4461",0
"4462",0
"4463",1
"4464",1
"4465",4
"4466",1
"4467",-1
"4468",0
"4469",2
"4470",0
"4471",1
"4472",0
"4473",0
"4474",0
"4475",0
"4476",3
"4477",0
"4478",0
"4479",1
"4480",0
"4481",-2
"4482",-1
"4483",0
"4484",0
"4485",-2
"4486",0
"4487",0
"4488",0
"4489",0
"4490",1
"4491",0
"4492",1
"4493",0
"4494",-1
"4495",1
"4496",0
"4497",1
"4498",0
"4499",1
"4500",1
"4501",0
"4502",0
"4503",2
"4504",0
"4505",1
"4506",1
"4507",1
"4508",2
"4509",1
"4510",0
"4511",0
"4512",3
"4513",-7
"4514",-1
"4515",-1
"4516",0
"4517",0
"4518",1
"4519",-1
"4520",2
"4521",0
"4522",0
"4523",0
"4524",0
"4525",-1
"4526",-1
"4527",0
"4528",0
"4529",1
"4530",3
"4531",0
"4532",0
"4533",1
"4534",1
"4535",0
"4536",1
"4537",1
"4538",1
"4539",0
"4540",-1
"4541",0
"4542",1
"4543",0
"4544",2
"4545",1
"4546",0
"4547",0
"4548",1
"4549",0
"4550",0
"4551",0
"4552",2
"4553",0
"4554",0
"4555",0
"4556",2
"4557",2
"4558",0
"4559",1
"4560",0
"4561",1
"4562",2
"4563",1
"4564",0
"4565",-1
"4566",0
"4567",0
"4568",0
"4569",-3
"4570",1
"4571",0
"4572",0
"4573",2
"4574",0
"4575",0
"4576",1
"4577",1
"4578",3
"4579",0
"4580",2
"4581",-1
"4582",1
"4583",3
"4584",2
"4585",3
"4586",0
"4587",-3
"4588",0
"4589",0
"4590",-1
"4591",1
"4592",3
"4593",-1
"4594",2
"4595",1
"4596",1
"4597",0
"4598",1
"4599",2
"4600",1
"4601",0
"4602",0
"4603",-1
"4604",-1
"4605",0
"4606",1
"4607",4
"4608",0
"4609",0
"4610",1
"4611",0
"4612",0
"4613",2
"4614",0
"4615",2
"4616",0
"4617",0
"4618",0
"4619",1
"4620",0
"4621",-1
"4622",3
"4623",3
"4624",0
"4625",1
"4626",1
"4627",0
"4628",1
"4629",1
"4630",-2
"4631",1
"4632",1
"4633",2
"4634",0
"4635",0
"4636",0
"4637",1
"4638",3
"4639",1
"4640",0
"4641",0
"4642",2
"4643",-1
"4644",0
"4645",0
"4646",-2
"4647",1
"4648",0
"4649",0
"4650",0
"4651",0
"4652",2
"4653",-2
"4654",3
"4655",1
"4656",1
"4657",0
"4658",0
"4659",1
"4660",0
"4661",1
"4662",2
"4663",0
"4664",1
"4665",0
"4666",0
"4667",0
"4668",0
"4669",0
"4670",2
"4671",2
"4672",1
"4673",0
"4674",1
"4675",0
"4676",0
"4677",0
"4678",-2
"4679",-1
"4680",1
"4681",2
"4682",0
"4683",3
"4684",0
"4685",2
"4686",1
"4687",0
"4688",2
"4689",3
"4690",0
"4691",0
"4692",0
"4693",0
"4694",-1
"4695",1
"4696",2
"4697",1
"4698",0
"4699",0
"4700",1
"4701",3
"4702",0
"4703",1
"4704",1
"4705",3
"4706",0
"4707",2
"4708",-1
"4709",2
"4710",2
"4711",0
"4712",1
"4713",0
"4714",0
"4715",-1
"4716",1
"4717",-1
"4718",2
"4719",-1
"4720",-1
"4721",0
